16.25	16.25
23.75	12.5
23.75	13.75
22.5	13.75
27.5	16.25
26.25	17.5
26.25	16.25
33.75	12.5
33.75	13.75
32.5	13.75
37.5	16.25
36.25	17.5
36.25	16.25
3.75	2.5
3.75	3.75
2.5	3.75
7.5	6.25
6.25	7.5
6.25	6.25
13.75	2.5
13.75	3.75
12.5	3.75
17.5	6.25
16.25	7.5
16.25	6.25
23.75	2.5
23.75	3.75
22.5	3.75
27.5	6.25
26.25	7.5
26.25	6.25
33.75	2.5
33.75	3.75
32.5	3.75
37.5	6.25
36.25	7.5
36.25	6.25
1.25	36.25
2.5	36.25
1.25	37.5
1.25	31.25
2.5	31.25
1.25	32.5
7.5	31.25
6.25	32.5
6.25	31.25
3.75	37.5
3.75	38.75
2.5	38.75
8.75	32.5
8.75	33.75
7.5	33.75
8.75	38.75
7.5	38.75
8.75	37.5
11.25	36.25
12.5	36.25
11.25	37.5
11.25	31.25
12.5	31.25
11.25	32.5
17.5	31.25
16.25	32.5
16.25	31.25
13.75	37.5
13.75	38.75
12.5	38.75
18.75	32.5
18.75	33.75
17.5	33.75
18.75	38.75
17.5	38.75
18.75	37.5
21.25	36.25
22.5	36.25
21.25	37.5
21.25	31.25
22.5	31.25
21.25	32.5
27.5	31.25
26.25	32.5
26.25	31.25
23.75	37.5
23.75	38.75
22.5	38.75
28.75	32.5
28.75	33.75
27.5	33.75
28.75	38.75
27.5	38.75
28.75	37.5
31.25	36.25
32.5	36.25
31.25	37.5
31.25	31.25
32.5	31.25
31.25	32.5
37.5	31.25
36.25	32.5
36.25	31.25
33.75	37.5
33.75	38.75
32.5	38.75
38.75	32.5
38.75	33.75
37.5	33.75
38.75	38.75
37.5	38.75
38.75	37.5
1.25	26.25
2.5	26.25
1.25	27.5
1.25	21.25
2.5	21.25
1.25	22.5
7.5	21.25
6.25	22.5
6.25	21.25
3.75	27.5
3.75	28.75
2.5	28.75
8.75	22.5
8.75	23.75
7.5	23.75
8.75	28.75
7.5	28.75
8.75	27.5
11.25	26.25
12.5	26.25
11.25	27.5
11.25	21.25
12.5	21.25
11.25	22.5
17.5	21.25
16.25	22.5
16.25	21.25
13.75	27.5
13.75	28.75
12.5	28.75
18.75	22.5
18.75	23.75
17.5	23.75
18.75	28.75
17.5	28.75
18.75	27.5
21.25	26.25
22.5	26.25
21.25	27.5
21.25	21.25
22.5	21.25
21.25	22.5
27.5	21.25
26.25	22.5
26.25	21.25
23.75	27.5
23.75	28.75
22.5	28.75
28.75	22.5
28.75	23.75
27.5	23.75
28.75	28.75
27.5	28.75
28.75	27.5
31.25	26.25
32.5	26.25
31.25	27.5
31.25	21.25
32.5	21.25
31.25	22.5
37.5	21.25
36.25	22.5
36.25	21.25
33.75	27.5
33.75	28.75
32.5	28.75
38.75	22.5
38.75	23.75
37.5	23.75
38.75	28.75
37.5	28.75
38.75	27.5
1.25	16.25
2.5	16.25
1.25	17.5
1.25	11.25
2.5	11.25
1.25	12.5
7.5	11.25
6.25	12.5
6.25	11.25
3.75	17.5
3.75	18.75
2.5	18.75
8.75	12.5
8.75	13.75
7.5	13.75
8.75	18.75
7.5	18.75
8.75	17.5
11.25	16.25
12.5	16.25
11.25	17.5
11.25	11.25
12.5	11.25
11.25	12.5
17.5	11.25
16.25	12.5
16.25	11.25
13.75	17.5
13.75	18.75
12.5	18.75
18.75	12.5
18.75	13.75
17.5	13.75
18.75	18.75
17.5	18.75
18.75	17.5
21.25	16.25
22.5	16.25
21.25	17.5
21.25	11.25
22.5	11.25
21.25	12.5
27.5	11.25
26.25	12.5
26.25	11.25
23.75	17.5
23.75	18.75
22.5	18.75
28.75	12.5
28.75	13.75
27.5	13.75
28.75	18.75
27.5	18.75
28.75	17.5
31.25	16.25
32.5	16.25
31.25	17.5
31.25	11.25
32.5	11.25
31.25	12.5
37.5	11.25
36.25	12.5
36.25	11.25
33.75	17.5
33.75	18.75
32.5	18.75
38.75	12.5
38.75	13.75
37.5	13.75
38.75	18.75
37.5	18.75
38.75	17.5
1.25	6.25
2.5	6.25
1.25	7.5
1.25	1.25
2.5	1.25
1.25	2.5
7.5	1.25
6.25	2.5
6.25	1.25
3.75	7.5
3.75	8.75
2.5	8.75
8.75	2.5
8.75	3.75
7.5	3.75
8.75	8.75
7.5	8.75
8.75	7.5
11.25	6.25
12.5	6.25
11.25	7.5
11.25	1.25
12.5	1.25
11.25	2.5
17.5	1.25
16.25	2.5
16.25	1.25
13.75	7.5
13.75	8.75
12.5	8.75
18.75	2.5
18.75	3.75
17.5	3.75
18.75	8.75
17.5	8.75
18.75	7.5
21.25	6.25
22.5	6.25
21.25	7.5
21.25	1.25
22.5	1.25
21.25	2.5
27.5	1.25
26.25	2.5
26.25	1.25
23.75	7.5
23.75	8.75
22.5	8.75
28.75	2.5
28.75	3.75
27.5	3.75
28.75	8.75
27.5	8.75
28.75	7.5
31.25	6.25
32.5	6.25
31.25	7.5
31.25	1.25
32.5	1.25
31.25	2.5
37.5	1.25
36.25	2.5
36.25	1.25
33.75	7.5
33.75	8.75
32.5	8.75
38.75	2.5
38.75	3.75
37.5	3.75
38.75	8.75
37.5	8.75
38.75	7.5
1.25	33.75
1.25	35
3.75	31.25
5	31.25
5	33.75
3.75	35
6.25	35
5	36.25
8.75	35
8.75	36.25
6.25	38.75
5	38.75
11.25	33.75
11.25	35
13.75	31.25
15	31.25
15	33.75
13.75	35
16.25	35
15	36.25
18.75	35
18.75	36.25
16.25	38.75
15	38.75
21.25	33.75
21.25	35
23.75	31.25
25	31.25
25	33.75
23.75	35
26.25	35
25	36.25
28.75	35
28.75	36.25
26.25	38.75
25	38.75
31.25	33.75
31.25	35
33.75	31.25
35	31.25
35	33.75
33.75	35
36.25	35
35	36.25
38.75	35
38.75	36.25
36.25	38.75
35	38.75
1.25	23.75
1.25	25
3.75	21.25
5	21.25
5	23.75
3.75	25
6.25	25
5	26.25
8.75	25
8.75	26.25
6.25	28.75
5	28.75
11.25	23.75
11.25	25
13.75	21.25
15	21.25
15	23.75
13.75	25
16.25	25
15	26.25
18.75	25
18.75	26.25
16.25	28.75
15	28.75
21.25	23.75
21.25	25
23.75	21.25
25	21.25
25	23.75
23.75	25
26.25	25
25	26.25
28.75	25
28.75	26.25
26.25	28.75
25	28.75
31.25	23.75
31.25	25
33.75	21.25
35	21.25
35	23.75
33.75	25
36.25	25
35	26.25
38.75	25
38.75	26.25
36.25	28.75
35	28.75
1.25	13.75
1.25	15
3.75	11.25
5	11.25
5	13.75
3.75	15
6.25	15
5	16.25
8.75	15
8.75	16.25
6.25	18.75
5	18.75
11.25	13.75
11.25	15
13.75	11.25
15	11.25
15	13.75
13.75	15
16.25	15
15	16.25
18.75	15
18.75	16.25
16.25	18.75
15	18.75
21.25	13.75
21.25	15
23.75	11.25
25	11.25
25	13.75
23.75	15
26.25	15
25	16.25
28.75	15
28.75	16.25
26.25	18.75
25	18.75
31.25	13.75
31.25	15
33.75	11.25
35	11.25
35	13.75
33.75	15
36.25	15
35	16.25
38.75	15
38.75	16.25
36.25	18.75
35	18.75
1.25	3.75
1.25	5
3.75	1.25
5	1.25
5	3.75
3.75	5
6.25	5
5	6.25
8.75	5
8.75	6.25
6.25	8.75
5	8.75
11.25	3.75
11.25	5
13.75	1.25
15	1.25
15	3.75
13.75	5
16.25	5
15	6.25
18.75	5
18.75	6.25
16.25	8.75
15	8.75
21.25	3.75
21.25	5
23.75	1.25
25	1.25
25	3.75
23.75	5
26.25	5
25	6.25
28.75	5
28.75	6.25
26.25	8.75
25	8.75
31.25	3.75
31.25	5
33.75	1.25
35	1.25
35	3.75
33.75	5
36.25	5
35	6.25
38.75	5
38.75	6.25
36.25	8.75
35	8.75
0	38.75
1.25	38.75
0	36.25
3.75	36.25
0	33.75
0	31.25
1.25	30
3.75	30
6.25	30
8.75	30
8.75	31.25
6.25	33.75
1.25	40
3.75	40
10	31.25
10	33.75
10	36.25
10	38.75
8.75	40
6.25	40
11.25	38.75
13.75	36.25
11.25	30
13.75	30
16.25	30
18.75	30
18.75	31.25
16.25	33.75
11.25	40
13.75	40
20	31.25
20	33.75
20	36.25
20	38.75
18.75	40
16.25	40
21.25	38.75
23.75	36.25
21.25	30
23.75	30
26.25	30
28.75	30
28.75	31.25
26.25	33.75
21.25	40
23.75	40
30	31.25
30	33.75
30	36.25
30	38.75
28.75	40
26.25	40
31.25	38.75
33.75	36.25
31.25	30
33.75	30
36.25	30
38.75	30
38.75	31.25
36.25	33.75
31.25	40
33.75	40
40	31.25
40	33.75
40	36.25
40	38.75
38.75	40
36.25	40
0	28.75
1.25	28.75
0	26.25
3.75	26.25
0	23.75
0	21.25
1.25	20
3.75	20
6.25	20
8.75	20
8.75	21.25
6.25	23.75
10	21.25
10	23.75
10	26.25
10	28.75
11.25	28.75
13.75	26.25
11.25	20
13.75	20
16.25	20
18.75	20
18.75	21.25
16.25	23.75
20	21.25
20	23.75
20	26.25
20	28.75
21.25	28.75
23.75	26.25
21.25	20
23.75	20
26.25	20
28.75	20
28.75	21.25
26.25	23.75
30	21.25
30	23.75
30	26.25
30	28.75
31.25	28.75
33.75	26.25
31.25	20
33.75	20
36.25	20
38.75	20
38.75	21.25
36.25	23.75
40	21.25
40	23.75
40	26.25
40	28.75
0	18.75
1.25	18.75
0	16.25
3.75	16.25
0	13.75
0	11.25
1.25	10
3.75	10
6.25	10
8.75	10
8.75	11.25
6.25	13.75
10	11.25
10	13.75
10	16.25
10	18.75
11.25	18.75
13.75	16.25
11.25	10
13.75	10
16.25	10
18.75	10
18.75	11.25
16.25	13.75
20	11.25
20	13.75
20	16.25
20	18.75
21.25	18.75
23.75	16.25
21.25	10
23.75	10
26.25	10
28.75	10
28.75	11.25
26.25	13.75
30	11.25
30	13.75
30	16.25
30	18.75
31.25	18.75
33.75	16.25
31.25	10
33.75	10
36.25	10
38.75	10
38.75	11.25
36.25	13.75
40	11.25
40	13.75
40	16.25
40	18.75
0	8.75
1.25	8.75
0	6.25
3.75	6.25
0	3.75
0	1.25
1.25	0
3.75	0
6.25	0
8.75	0
8.75	1.25
6.25	3.75
10	1.25
10	3.75
10	6.25
10	8.75
11.25	8.75
13.75	6.25
11.25	0
13.75	0
16.25	0
18.75	0
18.75	1.25
16.25	3.75
20	1.25
20	3.75
20	6.25
20	8.75
21.25	8.75
23.75	6.25
21.25	0
23.75	0
26.25	0
28.75	0
28.75	1.25
26.25	3.75
30	1.25
30	3.75
30	6.25
30	8.75
31.25	8.75
33.75	6.25
31.25	0
33.75	0
36.25	0
38.75	0
38.75	1.25
36.25	3.75
40	1.25
40	3.75
40	6.25
40	8.75
