1.000000	0.000000
0.979530	0.201299
0.918958	0.394356
0.820763	0.571268
0.688967	0.724793
0.528964	0.848644
0.347305	0.937752
0.151428	0.988468
-0.050649	0.998717
-0.250653	0.968077
-0.440394	0.897805
-0.612106	0.790776
-0.758758	0.651372
-0.874347	0.485302
-0.954139	0.299363
-0.994869	0.101168
-0.994869	-0.101168
-0.954139	-0.299363
-0.874347	-0.485302
-0.758758	-0.651372
-0.612106	-0.790776
-0.440394	-0.897805
-0.250653	-0.968077
-0.050649	-0.998717
0.151428	-0.988468
0.347305	-0.937752
0.528964	-0.848644
0.688967	-0.724793
0.820763	-0.571268
0.918958	-0.394356
0.979530	-0.201299
1.000000	-0.000000
2.000000	0.000000
1.959060	0.402597
1.837916	0.788712
1.641527	1.142536
1.377934	1.449586
1.057928	1.697289
0.694611	1.875504
0.302856	1.976937
-0.101298	1.997433
-0.501305	1.936154
-0.880788	1.795609
-1.224212	1.581551
-1.517516	1.302745
-1.748693	0.970604
-1.908279	0.598726
-1.989739	0.202337
-1.989739	-0.202337
-1.908279	-0.598726
-1.748693	-0.970604
-1.517516	-1.302745
-1.224212	-1.581551
-0.880788	-1.795609
-0.501305	-1.936154
-0.101298	-1.997433
0.302856	-1.976937
0.694611	-1.875504
1.057928	-1.697289
1.377934	-1.449586
1.641527	-1.142536
1.837916	-0.788712
1.959060	-0.402597
2.000000	-0.000000
0.000000	0.000000
